topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action,db_budget,decision_ms,lp_status
abilene,3983,gnn_lpd_dqn_selective_db_lp,8.667747742771418,0.999999999999998,0.04427020517863229,0.0042192946743079465,0.0442702051786322,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.673416999343317,Optimal
abilene,3984,gnn_lpd_dqn_selective_db_lp,8.690851918959973,0.9999999999999983,0.04278567185430157,0.0034530235346800055,0.0427856718543015,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.557374999625608,Optimal
abilene,3985,gnn_lpd_dqn_selective_db_lp,8.54455963352435,0.999671917651823,0.0453260847361284,0.009999999999999992,0.0453112140478145,1,1,1,gnn_lpd,0,109,27,27,27,27,0,0,1,0,none,27,82,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.3747500060126185,Optimal
abilene,3986,gnn_lpd_dqn_selective_db_lp,8.502824449464208,0.9999999999999979,0.045280045479810196,0.00971512251783488,0.0452800454798101,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.721875000745058,Optimal
abilene,3987,gnn_lpd_dqn_selective_db_lp,8.67525776512401,0.9999999999999993,0.044511330564836825,0.0039801800623813265,0.0445113305648368,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.33683300454868,Optimal
abilene,3988,gnn_lpd_dqn_selective_db_lp,8.78224000821819,0.9999999999999983,0.045434948490395574,0.0020827233262057355,0.0454349484903955,1,1,1,gnn_lpd,0,110,27,27,27,27,0,0,1,0,none,27,83,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.278291995637119,Optimal
abilene,3989,gnn_lpd_dqn_selective_db_lp,8.672422118501961,0.9999999999999986,0.044205004708360765,0.004068926583389866,0.0442050047083607,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.510083996341564,Optimal
abilene,3990,gnn_lpd_dqn_selective_db_lp,8.742787012881609,0.9999999999999992,0.044145682320419335,0.0017164009372351134,0.0441456823204193,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.720959001337178,Optimal
abilene,3991,gnn_lpd_dqn_selective_db_lp,8.819684968688597,0.9999999999999986,0.044452847440205064,0.0008298024435523538,0.044452847440205,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.420958004833665,Optimal
abilene,3992,gnn_lpd_dqn_selective_db_lp,8.549570890356236,0.9999999999999983,0.04224671407475047,0.009827680021399202,0.0422467140747504,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.598709001787938,Optimal
abilene,3993,gnn_lpd_dqn_selective_db_lp,8.491135631481903,0.9848879474187145,0.045024944710233016,0.00999999999999999,0.0443445253783025,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.841958001838066,Optimal
abilene,3994,gnn_lpd_dqn_selective_db_lp,8.721426318091515,0.9999999999999988,0.04451922298054166,0.0024286546635130324,0.0445192229805416,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.71404200309189,Optimal
abilene,3995,gnn_lpd_dqn_selective_db_lp,8.71015611841404,0.9999999999999983,0.04508282329207438,0.004475764119375879,0.0450828232920743,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.570958004682325,Optimal
abilene,3996,gnn_lpd_dqn_selective_db_lp,8.707034113913892,0.9999999999999979,0.04383322663995769,0.002913486469641774,0.0438332266399576,1,1,1,gnn_lpd,0,114,28,28,28,28,0,0,1,0,none,28,86,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.561291996855289,Optimal
abilene,3997,gnn_lpd_dqn_selective_db_lp,8.675090193480212,0.9999999999999979,0.04260274151249999,0.003977457450545032,0.0426027415124999,1,1,1,gnn_lpd,0,115,28,28,28,28,0,0,1,0,none,28,87,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.586083003436215,Optimal
abilene,3998,gnn_lpd_dqn_selective_db_lp,4.070666556947956,0.9999999999999982,0.042464999077586274,0.01696939946845988,0.0424649990775862,1,1,1,gnn_lpd,0,112,28,28,112,112,0,0,1,1,pr_failed_after_k_cap,112,0,previous,0,1,1,0,0,0,0,0,full_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.05,20.251458998245653,Optimal
abilene,3999,gnn_lpd_dqn_selective_db_lp,6.56895686998454,0.9999999999999991,0.04412874470280874,0.007505108500534954,0.0441287447028087,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,5.889874999411404,Optimal
abilene,4000,gnn_lpd_dqn_selective_db_lp,6.777502796097377,0.9999999999999986,0.04176819196258176,0.0005626456633575374,0.0417681919625817,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,5.617834001895972,Optimal
abilene,4001,gnn_lpd_dqn_selective_db_lp,6.640624396490165,0.9999999999999988,0.04389807378578436,0.0034489284504185614,0.0438980737857843,1,1,1,gnn_lpd,0,117,29,29,29,29,0,0,1,0,none,29,88,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.9077499972772785,Optimal
abilene,4002,gnn_lpd_dqn_selective_db_lp,8.598994347787098,0.9999999999999999,0.04558705156387371,0.006509439773580597,0.0455870515638737,1,1,1,gnn_lpd,0,114,28,28,28,28,0,0,1,0,none,28,86,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.7224590054829605,Optimal
abilene,4003,gnn_lpd_dqn_selective_db_lp,8.79578446706338,0.9999999999999979,0.045729600018145695,0.0016194635979714265,0.0457296000181456,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.631624997477047,Optimal
abilene,4004,gnn_lpd_dqn_selective_db_lp,8.729186512288724,0.9999999999999991,0.04591878111138114,0.0021651176572631595,0.0459187811113811,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.859957993379794,Optimal
abilene,4005,gnn_lpd_dqn_selective_db_lp,8.804367748617892,0.999999999999998,0.046281983700370594,0.0013299750461320788,0.0462819837003705,1,1,1,gnn_lpd,0,109,27,27,27,27,0,0,1,0,none,27,82,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.732999998144805,Optimal
abilene,4006,gnn_lpd_dqn_selective_db_lp,8.751079726117768,0.9999999999999979,0.0467081103546192,0.0014407230293576121,0.0467081103546191,1,1,1,gnn_lpd,0,114,28,28,28,28,0,0,1,0,none,28,86,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.698583001503721,Optimal
abilene,4007,gnn_lpd_dqn_selective_db_lp,8.597417460435889,0.9999999999999981,0.045122276071549186,0.008234961052219405,0.0451222760715491,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.533707997528836,Optimal
abilene,4008,gnn_lpd_dqn_selective_db_lp,8.542935714538498,0.9999999999999988,0.04464659357843396,0.008370466482024285,0.0446465935784339,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.950291000772268,Optimal
abilene,4009,gnn_lpd_dqn_selective_db_lp,8.558719048963926,0.9999999999999996,0.04505469726113182,0.009520499767853652,0.0450546972611318,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.665958000463434,Optimal
abilene,4010,gnn_lpd_dqn_selective_db_lp,8.71652322693478,0.9999999999999982,0.047155691275181585,0.002579732735540225,0.0471556912751815,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.084790999011602,Optimal
abilene,4011,gnn_lpd_dqn_selective_db_lp,8.543200384852929,0.9942869242358745,0.04365684066584704,0.010000000000000071,0.0434074258275007,1,1,1,gnn_lpd,0,110,27,27,27,27,0,0,1,0,none,27,83,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.656999994243961,Optimal
abilene,4012,gnn_lpd_dqn_selective_db_lp,8.703690943019444,0.9999999999999997,0.042901010581502516,0.003007928299310859,0.0429010105815025,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.071208001230843,Optimal
abilene,4013,gnn_lpd_dqn_selective_db_lp,8.637275851156938,0.9999999999999982,0.04549268585528368,0.006901311894813832,0.0454926858552836,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.684791998646688,Optimal
abilene,4014,gnn_lpd_dqn_selective_db_lp,8.489461234366036,0.9774605468476358,0.04477714942527991,0.009999999999999983,0.0437678969635124,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,6.0308750034892,Optimal
abilene,4015,gnn_lpd_dqn_selective_db_lp,8.580039558151203,0.9999999999999988,0.044384582010623556,0.007139210561808699,0.0443845820106235,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.784124994534068,Optimal
abilene,4016,gnn_lpd_dqn_selective_db_lp,8.556530786992269,0.9999999999999983,0.04283094574592167,0.007918325133610503,0.0428309457459216,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.919458999414928,Optimal
abilene,4017,gnn_lpd_dqn_selective_db_lp,8.719453621224991,0.9999999999999981,0.04417196097032678,0.0024907042924306056,0.0441719609703267,1,1,1,gnn_lpd,0,114,28,28,28,28,0,0,1,0,none,28,86,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.825250002089888,Optimal
abilene,4018,gnn_lpd_dqn_selective_db_lp,8.68286847992777,0.9999999999999988,0.043901020330996555,0.005382934002388036,0.0439010203309965,1,1,1,gnn_lpd,0,110,27,27,27,27,0,0,1,0,none,27,83,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.6435000005876645,Optimal
abilene,4019,gnn_lpd_dqn_selective_db_lp,8.779681998562808,0.9999999999999994,0.04579855082181073,0.0021568792143978224,0.0457985508218107,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.611625005258247,Optimal
abilene,4020,gnn_lpd_dqn_selective_db_lp,8.489886208780542,0.9781402089197783,0.04382680680864686,0.010000000000000007,0.0428687619680966,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.7418330034124665,Optimal
abilene,4021,gnn_lpd_dqn_selective_db_lp,8.491004062790779,0.9835267689364653,0.04373717037197452,0.010000000000000002,0.0430166778583718,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.701290996512398,Optimal
abilene,4022,gnn_lpd_dqn_selective_db_lp,8.488009488346686,0.9692351517214561,0.04314981831537886,0.009999999999999962,0.0418223207016595,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.837541997607332,Optimal
abilene,4023,gnn_lpd_dqn_selective_db_lp,8.678669826079,0.9999999999999984,0.04346679941330467,0.00552242106420403,0.0434667994133046,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.657541994878557,Optimal
abilene,4024,gnn_lpd_dqn_selective_db_lp,8.80824489893622,1.0,0.0427276497756529,0.0012022200354169928,0.0427276497756529,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.688500001269858,Optimal
abilene,4025,gnn_lpd_dqn_selective_db_lp,8.5517962074822,0.999999999999998,0.041306830654315084,0.008079365283975402,0.041306830654315,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.822833998536225,Optimal
abilene,4026,gnn_lpd_dqn_selective_db_lp,8.692228572876823,0.9999999999999992,0.042328536458643935,0.005068757270926853,0.0423285364586439,1,1,1,gnn_lpd,0,108,27,27,27,27,0,0,1,0,none,27,81,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.708708995371126,Optimal
abilene,4027,gnn_lpd_dqn_selective_db_lp,8.684487427255425,0.999999999999998,0.04424089998121359,0.003659734358097348,0.0442408999812135,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.720542001654394,Optimal
abilene,4028,gnn_lpd_dqn_selective_db_lp,8.623752950473547,0.9999999999999989,0.043693135785795145,0.005680861350857907,0.0436931357857951,1,1,1,gnn_lpd,0,112,28,28,28,28,0,0,1,0,none,28,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.821209000714589,Optimal
abilene,4029,gnn_lpd_dqn_selective_db_lp,8.68402940796405,0.9999999999999987,0.04208537256054116,0.005340104434568652,0.0420853725605411,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.767458998889197,Optimal
abilene,4030,gnn_lpd_dqn_selective_db_lp,8.620369488875426,0.9999999999999979,0.04183082977908799,0.005796210104163499,0.0418308297790879,1,1,1,gnn_lpd,0,113,28,28,28,28,0,0,1,0,none,28,85,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.744207999669015,Optimal
abilene,4031,gnn_lpd_dqn_selective_db_lp,8.746422570448448,0.9999999999999993,0.04329481349381123,0.003266157384953342,0.0432948134938112,1,1,1,gnn_lpd,0,111,27,27,27,27,0,0,1,0,none,27,84,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,5.5927080029505305,Optimal
cernet,200,gnn_lpd_dqn_selective_db_lp,-120.74795041403013,0.9999999999999999,1752.6708269119267,0.5320245296003455,1752.6708269119265,1,1,1,gnn_lpd,0,1640,50,40,1640,1640,1,1,1,1,pr_failed_after_k_cap,1640,0,ecmp,1,0,1,0,0,0,0,0,full_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.05,145.74274999904446,Optimal
cernet,201,gnn_lpd_dqn_selective_db_lp,6.627780432636925,0.993467012674304,1777.3462305178914,0.001531173996618504,1765.7348501205445,1,1,1,gnn_lpd,0,1640,50,30,30,30,0,0,0,0,none,30,1610,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,24.97774999937974,Optimal
cernet,202,gnn_lpd_dqn_selective_db_lp,8.194299402620262,0.9980682630835306,1780.4765485463508,0.0,1777.0371362686158,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.314249996445142,KeepPrevious
cernet,203,gnn_lpd_dqn_selective_db_lp,6.622541324897841,0.9936491059336322,1748.4575028620343,0.0016945485097311804,1737.3532344818116,1,1,1,gnn_lpd,0,1640,50,30,30,30,0,0,0,0,none,30,1610,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,25.352040996949654,Optimal
cernet,204,gnn_lpd_dqn_selective_db_lp,8.193402253532993,0.9935652226959376,1774.5232748263165,0.0,1763.1046127319337,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.310791006195359,KeepPrevious
cernet,205,gnn_lpd_dqn_selective_db_lp,6.667946777195682,0.9841047230998049,1758.1957376091152,0.00012090278085287975,1730.2487295150756,1,1,1,gnn_lpd,0,1640,50,30,30,30,0,0,0,0,none,30,1610,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,1,0.01,25.247083998692688,Optimal
cernet,206,gnn_lpd_dqn_selective_db_lp,8.19202915600432,0.9867668200366145,1761.5320549334028,0.0,1738.2213842391968,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.32420800300315,KeepPrevious
cernet,207,gnn_lpd_dqn_selective_db_lp,6.169514130743621,0.9859298187118467,1744.6542531234822,2.551162223582311e-19,1720.1066514968873,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,27.67183299874887,Optimal
cernet,208,gnn_lpd_dqn_selective_db_lp,5.557649446279957,0.9929819093810354,1726.3449964778442,0.0018835089531867558,1714.2293508529665,1,1,1,gnn_lpd,0,1640,50,30,50,50,1,2,1,0,none,50,1590,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,84.4416670006467,Optimal
cernet,209,gnn_lpd_dqn_selective_db_lp,8.193013314323123,0.9917426166332802,1769.8992152916198,0.0,1755.2844789505004,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.335209003533237,KeepPrevious
cernet,210,gnn_lpd_dqn_selective_db_lp,6.134108482150201,1.0,1754.9317405700683,0.0012755866948181032,1754.9317405700683,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,27.62391700525768,Optimal
cernet,211,gnn_lpd_dqn_selective_db_lp,8.192487912735142,0.9888916486789656,1795.0522183942328,0.0,1775.1121477127076,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.29041700065136,KeepPrevious
cernet,212,gnn_lpd_dqn_selective_db_lp,6.145258402772038,0.996396108669007,1772.9322895908153,0.0008817564651945342,1766.5428342819214,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,27.568125005927868,Optimal
cernet,213,gnn_lpd_dqn_selective_db_lp,8.192837005977491,0.9908846149199273,1779.5298692457407,0.0,1763.3087692260742,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.339917006494943,KeepPrevious
cernet,214,gnn_lpd_dqn_selective_db_lp,6.167870186052855,1.0,1783.6263128280639,0.000130052131655439,1783.626312828064,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,28.228249997482635,Optimal
cernet,215,gnn_lpd_dqn_selective_db_lp,8.192112173541657,0.9871258677156828,1796.2418126761017,0.0,1773.1167579650878,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.31300000147894,KeepPrevious
cernet,216,gnn_lpd_dqn_selective_db_lp,6.141914083909015,0.9994166420549159,1770.0501072399718,0.0010125164834882021,1769.0175344467164,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,27.593749997322448,Optimal
cernet,217,gnn_lpd_dqn_selective_db_lp,6.651388485531114,0.9822146701430221,1768.4735727471937,0.0006637288499413104,1737.0206869125366,1,1,1,gnn_lpd,0,1640,50,30,30,30,0,0,0,0,none,30,1610,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,2,0.03,25.142582999251317,Optimal
cernet,218,gnn_lpd_dqn_selective_db_lp,8.19405272663312,0.997051338157468,1757.5340505326742,0.0,1752.351676940918,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.357540998375043,KeepPrevious
cernet,219,gnn_lpd_dqn_selective_db_lp,6.140870766133602,0.9995714019904337,1761.5761824763558,0.0010320879753804304,1760.8211744308471,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,28.080875003070105,Optimal
cernet,220,gnn_lpd_dqn_selective_db_lp,8.193282179924054,0.9931950646404915,1743.1430437742008,0.0,1731.2810680389405,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.3568330040434375,KeepPrevious
cernet,221,gnn_lpd_dqn_selective_db_lp,6.116123042098612,0.9949079915147274,1737.114730876149,0.0018194893736228762,1728.2693279266357,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,28.27387499564793,Optimal
cernet,222,gnn_lpd_dqn_selective_db_lp,8.19067944501806,0.9808313950963088,1757.7012818359453,0.0,1724.0086004257205,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.486834001203533,KeepPrevious
cernet,223,gnn_lpd_dqn_selective_db_lp,6.149477528148657,0.9933932475068693,1696.203269608135,0.0006967193118098385,1684.996874427795,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,28.299541998421773,Optimal
cernet,224,gnn_lpd_dqn_selective_db_lp,8.192239614562961,0.9876520327959615,1700.0814530723862,0.0,1679.0889030456542,1,1,1,gnn_lpd,0,1640,50,0,0,0,0,0,0,0,none,0,1640,previous,0,1,0,0,0,0,0,0,keep_previous,KEEP_PREVIOUS_ROUTING,0,0.0,5.290791996230837,KeepPrevious
cernet,225,gnn_lpd_dqn_selective_db_lp,6.114557818153792,0.9953446902415989,1686.466272337883,0.0018413678631502728,1678.6152494430542,1,1,1,gnn_lpd,0,1640,50,40,40,40,0,0,0,0,none,40,1600,previous,0,1,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,4,0.03,29.27008400001796,Optimal
